"Numero de département","Numéro agrément/Approval number","SIRET","Raison SOCIALE - Enseigne commerciale/Name","Adresse/Adress","Code postal/Postal code","Commune/Town","Catégorie/Category","Activités associées/Associated activities","Espèce/Specy"
"47","47.212.001","52876592800015","SARL LES VOLAILLES DE MARAULI"," 252 CHEMIN DE MARAULI","47700","POUSSIGNAC","PP","II(CP);II(SH);V(MP)",""
"47","47.238.100","40379883800039","MAISON BRIAU"," 1370 ALL DE LA SEYNES TECHNOPOLE AGEN GAR","47310","SAINTE-COLOMBE-EN-BRUILHOIS","PP","VIII(FFPP);VIII(PP)",""
"47","47.252.001","42608008100059","RAYNAL ET ROQUELAURE"," 9 RUE DES SILOS","47110","SAINTE-LIVRADE-SUR-LOT","PP","VIII(PP)",""
"47","47.306.020","45124184800014","EURL SARRAZIN"," GOUNEAU","47110","LE TEMPLE-SUR-LOT","PP","I(CP);V(MM)",""
"47","47.310.003","42126422700024","CHARCUTERIE LE PETIT GASCON"," 2 RUE DU PLAISIR","47400","TONNEINS","PP","I(CP);V(MP)",""
"47","47.323.329","80860474800026","LOU TRAITEUR - BARRAL TRAITEUR DU SUD OUEST","ZI DU MARCHE GARE RUE HENRI BARBUSSE","47300","VILLENEUVE-SUR-LOT","PP","VIII(PP)",""
"47","47.323.331","32097588100089","LSVLOT","ZI LA BARBIERE RUE PAUL LANGEVIN","47300","VILLENEUVE-SUR-LOT","PP","0(CS);I(CP);V(MP)",""
"47","47.323.385","53120987200013","SA VI","ZAC DU VILLENEUVOIS RUE GEORGES CHARPAK","47300","VILLENEUVE-SUR-LOT","PP","I(CP)",""
"47","47.326.015","38251081600038","LUCIEN GEORGELIN - ""CONFISERIE LUCIEN GEORGELIN"""," 47 ROUTE DE LA PRAIRIE DE LONDRES","47200","VIRAZEIL","PP","IX(PP);VIII(PP)",""
"48","48.005.003","39241479300050","SA LANGUEDOC LOZERE VIANDE","AV DE LA MERIDIENNE 3 IMPASSE DU GEANT","48100","ANTRENAS","PP","0(CS);I(CP);V(MM);V(MP)",""
"48","48.009.002","40973278100029","PEYRE","ZONE D'ACTIVITES DU PECHER ZONE D'ACTIVITES DU PECHER","48130","PEYRE EN AUBRAC","PP","",""
"48","48.012.001","84812042400017","MAISON DELCROS"," RECOULES DE BERC","48200","LES MONTS VERTS","PP","II(CP);II(SH);X(EPC)",""
"48","48.034.002","41957873700027","CLAVEL PATRICK"," Z.A. LA BASTIDE","48500","LA CANOURGUE","PP","I(CP);V(MP)",""
"48","48.038.001","80379350400017","BOUCHERIE DU HAUT ALLIER"," RTE DE GRANDRIEU","48600","BEL-AIR-VAL-D'ANCE","PP","I(CP);V(MP)",""
"48","48.039.001","79920690900027","ASTRO MARCHE CHANAC - SPAR"," RUE D EBES","48230","CHANAC","PP","",""
"48","48.049.001","94217444200015","BOUCHERIE DE LA COLAGNE","CHIRAC TRAVERSE DE L'AOURO","48100","BOURGS SUR COLAGNE","PP","I(CP);V(MP)",""
"48","48.056.001","80525852200012","PC-VIANDE NEGOCE LOZERE"," LE BRUEL","48230","ESCLANEDES","PP","I(CP);V(MP)",""
"48","48.061.006","19480514900128","ETAB PUPLIC LOCAL ENSEIGNEMENT FORMATION PROFESSIONNELLE AGRICOLE DE LA LOZERE - ATELIER TECHNOLOGIQUE AGROALIMENTAIRE DE FLORAC"," 2 PL DE L'ANCIENNE GARE","48400","FLORAC TROIS RIVIERES","PP","I(CP)",""
"48","48.074.001","33411997100011","COOP AGRICOLE CAUSSE LOZERE","HURES-LA-PARADE MAIRIE","48150","HURES-LA-PARADE","PP","",""
"48","48.075.002","92001340600011","SARL MONTMIRAT - LA BOUTIQUE DE MONTMIRAT"," MONTMIRAT","48320","ISPAGNAC","PP","I(CP);IV(CP);V(MP)",""
"48","48.080.002","39338215500017","LA LOZERIENNE ETS FABRE SA"," QUAI DES ABATTOIRS","48300","LANGOGNE","PP","I(CP);V(MP)",""
"48","48.092.005","98097846400025","ASTRO TICHIT"," 9 AVENUE PIERRE SEMARD","48100","MARVEJOLS","PP","I(CP);V(MP)",""
"48","48.116.001","44855922900019","BOUCHERIE CHARCUTERIE FOLCHER"," LA MOLINE","48220","PONT DE MONTVERT SUD MONT LOZERE","PP","I(CP)",""
"48","48.124.001","41973619400012","SARL BALEZ"," LES FAUX","48100","RECOULES-DE-FUMAS","PP","",""
"48","48.127.003","75047243300010","SCEA BOURCIER","LE MAZELET ","48700","MONTS-DE-RANDON","PP","I(CP);V(MP)",""
"48","48.130.001","85144978500019","DE ROUSSES"," ROUSSELS","48400","ROUSSES","PP","I(CP);V(MP)",""
"48","48.156.003","51972412400036","MEJEAN ALEXANDRE - BOUCHERIE CHARCUTERIE ST GERMANAISE"," PRE LAPORTE","48340","SAINT-GERMAIN-DU-TEIL","PP","I(CP);V(MP)",""
"48","48.191.001","83396975100019","AULAS SYLVAIN - AUX SAVEURS D AUTRE FOIE"," ","48500","LA TIEULE","PP","I(CP);II(CP);III(CP);III(SH);II(SH)",""
"48","48.192.002","51029378000019","GAEC RODIER"," NOUBLOUX","48340","TRELANS","PP","I(CP);IX(PP);V(MP)",""
"48","48.198.013","79258994700011","BADAOUI NAJEM - MAISON MATHIEU"," 57 PL DU BOSQUET","48800","VILLEFORT","PP","I(CP)",""
"49","49.007.003","48322101600015","DIPSA PAYS DE LA LOIRE"," 12 AVENUE JEAN JOXE","49100","ANGERS","PP","0(CS);I(CP);V(MP)",""
"49","49.007.080","34015224800035","GUICHET PHILIPPE","MARCHE D INTERET NATIONAL 2 AV JEAN JOXE","49100","ANGERS","PP","",""
"49","49.007.335","38286593900039","D.P.A.P.","MIN 12 AV JEAN JOXE","49100","ANGERS","PP","0(CS);VIII(FFPP);VIII(PP)",""
"49","49.023.044","51151694000026","PORCI MAUGES"," 210 RUE LOUIS BLERIOT","49600","BEAUPREAU-EN-MAUGES","PP","I(CP);III(CP);III(SH);I(SH);V(MP)",""
"49","49.038.001","51908255600019","EARL LA GRANGE DES GRAVELLES"," 8 B RUE ULGER","49520","BOURG L'EVEQUE","PP","",""
"49","49.060.001","52536146500038","MARIE SURGELES"," ROUTE DE LA PERRIERE","49400","BELLEVIGNE-LES-CHATEAUX","PP","0(CS);VIII(PP)",""
"49","49.069.001","84137416800018","AU FIL DE LA VIANDE","SAINT LAURENT DES AUTELS LA BERGERE","49270","OREE-D'ANJOU","PP","I(CP);V(MM);V(MP)",""
"49","49.092.001","83320208800021","RESPECT GOURMAND","CHEMILLE-LE CERCLE POINTU 14 RUE DE LA BRODERIE","49120","CHEMILLE-EN-ANJOU","PP","I(CP);V(MP)",""
"49","49.092.003","50486553600016","MAISON BEDUNEAU"," LA TERREGATE","49120","CHEMILLE-EN-ANJOU","PP","VIII(PP)",""
"49","49.125.001","89193857300021","COCHARD MAXIME","LES VERCHERS SUR LAYON 11 RUE DES HETRES","49700","DOUE-EN-ANJOU","PP","I(CP);V(MP)",""
"49","49.176.003","33855517000020","LTG","LE LION-D'ANGERS DOM DOMAINE DE LA VEZE","49220","LE LION D'ANGERS","PP","II(CP)",""
"49","49.192.003","31667398700038","CAILLES ROBIN - LES CHARMILLES"," RUE DE LA GARE","49360","MAULEVRIER","PP","0(CS);II(CP);II(SH);V(MP)",""
"49","49.204.001","70920013300060","GRAND SALOIR SAINT-NICOLAS"," LE FAY","49410","MAUGES-SUR-LOIRE","PP","",""
"49","49.214.019","49966461300019","ANJOU VIANDE SERVICE","ZI DU HAUT COUDRAY 2 B RUE PAUL HEROULT","49460","MONTREUIL-JUIGNE","PP","I(CP);V(MM);V(MP)",""
"49","49.215.003","34301381900010","GIFFAUD CHARCUTERIES SECHES - MAISON GIFFAUD","ZONE D'ACTIVITES DE MERON RUE DE POITIERS","49260","MONTREUIL-BELLAY","PP","",""
"49","49.215.004","33274758300018","SALAISONS BERNAUDEAU"," Z A DE L'EUROPE","49260","MONTREUIL-BELLAY","PP","0(CS);V(MP)",""
"49","49.225.006","90813319200017","BOUHOURD STEPHANE","NEUVY EN MAUGES 28 RUE FRANCOIS COUGOUL","49120","CHEMILLE-EN-ANJOU","PP","I(CP);V(MM)",""
"49","49.232.001","47974195100012","EARL MAUDET-COUSIN"," LE PINIER","49560","LYS-HAUT-LAYON","PP","II(CP);II(SH)",""
"49","49.239.001","34492470900019","HDC PRODUCTION - SAVEURS DES MAUGES","LE PIN EN MAUGES 9 RUE LOUIS RAIMBAULT LE PIN","49110","BEAUPREAU-EN-MAUGES","PP","0(CS);I(CP);V(MP)",""
"49","49.244.027","39103377600025","ARC EN CIEL MAUNEAU - LA COCOTTE DES MAUGES","SAINT LAURENT DE LA PLAINE ROUTE DE BOURGNEUF","49290","MAUGES-SUR-LOIRE","PP","",""
"49","49.267.001","52805134500023","OLIVIER BROSSET - LA COCHONAILLE D'OLIVIER"," 14 RUE DU ROCHER","49124","SAINT-BARTHELEMY-D'ANJOU","PP","V(MP)",""
"49","49.267.753","52097499900028","J.A GASTRONOMIE - JA GASTRONOMIE"," 6 RUE DU PAON","49124","SAINT BARTHELEMY D'ANJOU","PP","0(CS);I(CP);II(CP);V(MP)",""
"49","49.276.001","50154725100014","SOCIETE INDUSTRIELLE DE SAINT FLORENT","ST FLORENT LE VIEIL 1 ROUTE DU PONT DE VALLEE","49410","MAUGES-SUR-LOIRE","PP","IX(PP)",""
"49","49.276.002","70920013300052","GRAND SALOIR SAINT-NICOLAS"," ROUTE DU MARILLAIS","49410","MAUGES-SUR-LOIRE","PP","VIII(PP)",""
"49","49.301.027","82040574400021","NOTRE CUISINE"," 25 RUE DES ALOUETTES","49450","SEVREMOINE","PP","",""
"49","49.328.002","44093122800025","MAISON SAVIA","ECOPARK CHE DES PATUREAUX","49400","SAUMUR","PP","0(CS);I(CP);VIII(FFPP)",""
"49","49.328.003","34801638700014","GIRARDEAU TRAITEUR","- 53 53 RUE SAINT NICOLAS","49400","SAUMUR","PP","",""
"49","49.331.002","10106492100014","TRADITIONS MAISON SUIRE - ANDOUILLERIE GARDAIS - CHARCUTERIE GARDAIS - STS -","ZONE INDUSTRIELLE D'ETRICHE 5 RUE JEAN MONNET","49500","SEGRE-EN-ANJOU BLEU","PP","",""
"49","49.373.003","39053818900015","SARL CORABOEUF"," LA TELACHERE","49310","LYS-HAUT-LAYON","PP","II(CP);II(SH)",""
"49","49.373.400","81764832200011","CHARCUTERIE TRADITION DU LYS - CHARCUTERIE GOURDON","NUEIL SUR LAYON 2 B RUE DE LA POSTE","49310","LYS-HAUT-LAYON","PP","V(MP)",""
"49","49.377.001","82999947300012","FROGIN PHILIPPE - BOUCHERIE DES MARQUISES","LES ROSIERS 64 RUE DU GENERAL DE GAULLE","49140","RIVES-DU-LOIR-EN-ANJOU","PP","I(CP);V(MP)",""
"50","50.074.001","31922922500028","LA CHAISERONNE"," RTE D'AVRANCHES","50370","BRECEY","PP","I(CP)",""
"50","50.076.002","83958504900019","E.C.A. CONSERVERIE","PARC D'ACTIVITES DU CLOS DES MARES 4 RUE DU CLOS DES MARES","50290","BREHAL","PP","IX(PP);VIII(PP)",""
"50","50.098.002","34051733300019","JAMBON NORMAND JOURDAN","ROUTE DE DANGY 3 HOTEL RIHOUEY","50570","CARANTILLY","PP","",""
"50","50.099.004","31469638600064","SOCIETE GEL MANCHE","ZI DE BLACTOT RUE DE LA MADELEINE","50480","CARENTAN-LES-MARAIS","PP","0(CS);VIII(PP)",""
"50","50.109.003","69201526600020","LIS FRANCE"," 73 RUE DE LA GARE","50510","CERENCES","PP","IX(PP);VIII(PP);XV(PP)",""
"50","50.123.001","33964448600013","LES JAMBONS D'ANTAN"," LE BOURG","50570","THEREVAL","PP","",""
"50","50.127.004","44789139100024","LE MOULINET - LES CHARCUTERIES DE LA TRAPPE","CHEF-DU-PONT RUE DU MARAIS","50480","SAINTE-MERE-EGLISE","PP","I(CP)",""
"50","50.147.005","47791806400031","SOCIETE DULIN VILLAIN","ZA LE CHATEAU DE LA MARE","50200","COUTANCES","PP","V(MP)",""
"50","50.267.012","52246162300012","LES JAMBONS DE LESSAY"," 10 ZONE INDUSTRIELLE FERNAND FINEL","50430","LESSAY","PP","",""
"50","50.292.001","34314420000023","JAMBONS DU BOCAGE"," ZA DE LA CHEVALERIE","50570","MARIGNY-LE-LOZON","PP","0(CS)",""
"50","50.345.001","84006995900012","LE PERE ROUPSARD"," LA COTE","50200","MONTHUCHON","PP","IX(PP);VIII(PP)",""
"50","50.474.001","41793655600014","LES VIANDES FERMIERES"," LA GUEROTIERE","50720","SAINT-GEORGES-DE-ROUELLEY","PP","I(CP);V(MM);V(MP)",""
"50","50.499.001","39163937400019","SAS LEFORGEAIS"," 1 RUE PRINCIPALE","50670","SAINT-LAURENT-DE-CUVES","PP","",""
"50","50.502.003","19500060900055","ETS PUBLIC LOCAL D'ENSEIGNEMENT ET FORMATION PROFESSIONNELLE AGRICOLES ET AGRO ALIMENTAIRES SAINT LO THERE - HALL AGRO ALIMENTAIRE"," 383 RUE POPIELUJKO","50000","SAINT-LO","PP","IX(PP);VIII(PP)",""
"50","50.502.094","32534654200153","ACTALIA"," 310 RUE POPIELUJKO","50000","SAINT-LO","PP","VIII(PP)",""
"50","50.520.001","42380073900017","EARL ELEVAGE DE LA FRASERIE","SAINT-MARTIN-LE-HEBERT 133 CHEMIN LAIDIER","50260","BRICQUEBEC-EN-COTENTIN","PP","I(CP);II(CP);II(SH)",""
"50","50.582.002","43485856900016","SOCIETE NOUVELLE ETAB RENAUD SAVEUR"," LE PONT DE SEE","50150","SOURDEVAL","PP","",""
"50","50.591.001","39012619100035","LEDUC JACKY","LES PRODUITS PERE PICARD LA POMMERAIE","50640","LE TEILLEUL","PP","0(RW)",""
"50","50.626.002","84836202600017","EBEN"," 3 VILLAGE HECQUARD","50450","VER","PP","I(CP);V(MM)",""
"51","51.022.001","75180807200019","CHATEL GOURMET"," FERME DU CHATEL","51240","AULNAY L'AITRE","PP","",""
"51","51.231.001","19511196800010","ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE - LEGTA"," RTE DEPARTEMENTALE 3","51460","SOMME-VESLE","PP","II(SH);XI(PP)",""
"51","51.242.022","51807832400010","DAVID VIANDES"," 2 B ROUTE DE MONTMIRAIL","51510","FAGNIERES","PP","I(CP);V(MP)",""
"51","51.271.001","39073480400011","NELLY VATEL","FERME DE SAINT FERGEUX 24 RUE FERME DE FERGEUX","51130","BLANCS-COTEAUX","PP","II(SH)",""
"51","51.454.095","33518515300012","SOCIETE MARNAISE DE PRODUCTION","ZI LA POMPELLE 9 RUE DU VAL CLAIR","51100","REIMS","PP","",""
"51","51.572.003","34392103700010","DELANERY-RENARD","31 RTE NATIONALE","51460","TILLOY ET BELLAY","PP","II(CP);II(SH)",""
"51","51.649.002","34447746800104","ELIVIA"," 11 RUE BOIS GUILLAUME","51300","MAROLLES","PP","V(MM);V(MP)",""
"51","51.660.009","44815153000012","SAS TOUT UN PLAT"," ZAC DU VAL DES BOIS","51110","ISLES-SUR-SUIPPE","PP","",""
"51","51.660.012","50898370700011","L'ART DU PATE EN CROUTE","ZAC DU VAL DES BOIS IMMEUBLE FD2 ZAC VAL DES BOIS","51110","WARMERIVILLE","PP","",""
"53","53.001.001","53432217700013","SAVEURS DU TERROIR MAYENNAIS - SARL SAVEURS DU TERROIR MAYENNAIS","ZA LA GIRARDIERE RTE DE ST BERTHEVIN","53940","AHUILLE","PP","V(MP)",""
"53","53.009.002","89276925800013","EURL LEBLANC CHRISTOPHE - LE CLOS DU MAINE"," LE VERGER","53170","ARQUENAY","PP","II(CP)",""
"53","53.039.001","52234702000011","SORIN CAMILLE"," LES BESLONNIERES","53410","LE BOURGNEUF-LA-FORET","PP","I(CP);V(MM)",""
"53","53.084.006","55735009700027","SARA - SA SARA","ZI LA PEPINIERE","53400","CRAON","PP","II(CP);II(SH);V(MP)",""
"53","53.096.002","90945701200013","CHEVALIER GASTRONOMIE","PARC D'ACTIVITES DE LA QUERMINAIS ROUTE DE LAVAL","53500","ERNEE","PP","V(MP)",""
"53","53.097.001","50851378500107","SOCOPA VIANDES"," 700 RUE DE LA CROUSILLE","53150","EVRON","PP","0(CS);I(CP);I(SH);V(MP);XIII(PP);XII(PP)",""
"53","53.107.002","34466173100036","LES RILLETTES GORRONNAISES"," LES BESNARDIERES","53120","GORRON","PP","I(CP);V(MP)",""
"53","53.107.004","81022553200037","MY PIE"," 312 AVENUE EMILE ZOLA","53120","GORRON","PP","",""
"53","53.107.03","75034460800013","LA GALETIERE"," ZONE ARTISANALE LA BOURDAISERIE","53120","GORRON","PP","",""
"53","53.121.001","73725012600015","LES VOLAILLES REMI RAMON"," 38 RUE DU DOCTEUR CUMIN","53250","JAVRON-LES-CHAPELLES","PP","0(CS);II(CP);II(SH);V(MP)",""
"53","53.130.038","19530081900016","AGRICAMPUS LAVAL"," 321 RTE DE SAINT NAZAIRE","53000","LAVAL","PP","",""
"53","53.147.005","73635003400012","THIOL"," 4 RUE J BARBEU-DUBOURG","53100","MAYENNE","PP","II(CP);VIII(PP)",""
"53","53.186.001","40012893000015","GAEC DE MONTIGNE"," MONTIGNE","53360","QUELAINES-SAINT-GAULT","PP","I(CP);II(CP);II(SH)",""
"53","53.188.003","51424004300018","RENAZE PRESTA'VIANDES","Z A DE LOURZAIS ALL JULES VERNE","53800","RENAZE","PP","I(CP);V(MM);V(MP)",""
"53","53.250.001","88371839700010","SARL PRES DE CHEZ VOUS","LE PETIT NEAU 380 CHE DES NEAUX","53540","SAINT-POIX","PP","I(CP);V(MP)",""
"53","53.260.001","90930203600019","LA PIGAUBRY"," 325 RTE DU BOIS ROND","53360","SIMPLE","PP","I(CP)",""
"54","54.008.001","76880105200020","MAISON BOULANGER","ZONE EN PRAVE LD LA SARRAZINIERE","54170","ALLAIN","PP","",""
"54","54.061.001","31853290000020","SA DANIEL BORNET","ZONE INDUSTRIELLE 43 RUE DE CHENEVIERES","54450","BENAMENIL","PP","V(MP)",""
"54","54.138.002","79224839500024","CODE CUISINE LONGWY"," 58 RUE DU BEARN","54400","COSNES-ET-ROMAIN","PP","VIII(PP)",""
"54","54.153.001","32719472600029","SARL COURTILLET PERE ET FILS"," RTE DE MIRECOURT","54930","DIARVILLE","PP","",""
"54","54.265.024","45272598900019","C. MARION ET CIE","LIEU DIT SUR LA VERTE TACHE 10 ALLEE DES PEUPLIERS","54180","HOUDEMONT","PP","",""
"54","54.274.004","33097299300027","SALAISONS BENTZ","ZA GABRIEL FAURE 4 RUE CLAUDE DEBUSSY","54140","JARVILLE-LA-MALGRANGE","PP","I(CP)",""
"54","54.366.011","40280520400052","LORRAINE RECEPTION"," 12 RUE ROBERT SCHUMAN","54850","MESSEIN","PP","VIII(PP)",""
"54","54.377.006","33417466100010","GAEC RECONNU DU FUME LORRAIN"," GRAND RUE","54540","MONTIGNY","PP","I(CP)",""
"54","54.431.034","41075376800028","VALMAU"," 1794 CHE DE MONTRICHARD","54700","PONT-À-MOUSSON","PP","I(CP);V(MP)",""
"54","54.536.010","49145645500022","BENIERE TRAITEUR","ZONE SPODATI 43 RUE JEAN JAURES","54640","TUCQUEGNIEUX","PP","VIII(PP)",""
"55","55.029.002","19550752000011","ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE DE LA MEUSE - LEGTPA DE BAR LE DUC","TECHNOPOLE PHILIPPE DE VILMORIN CHE DE POPEY","55000","BAR-LE-DUC","PP","I(CP)",""
"55","55.111.001","90010528900012","L'ATELIER DES ELEVEURS - CVB ST MIHIEL"," 5 ALL DES CHEIBES","55300","CHAUVONCOURT","PP","I(CP);V(MM);V(MP)",""
"55","55.132.001","39245352800078","SARL LE MARVILLOIS","PAE DE LA HOUPETTE 1 RUE DU CHENE SESSILE","55170","COUSANCES-LES-FORGES","PP","I(CP);V(MP)",""
"55","55.351.001","39245352800045","SARL LE MARVILLOIS - LE MARVILLOIS"," ZA DE BOSSU PRE","55600","MONTMEDY","PP","I(CP);V(MP)",""
"55","55.388.001","42996565000022","SCEA DU PRE AUX AUGES"," 84 RUE PRINCIPALE","55800","RANCOURT-SUR-ORNAIN","PP","I(CP);V(MP)",""
"55","55.446.002","43009928300037","SARL LE CLOS DE SARNEY - LES TERRINES DU BARROIS"," 19 VOIE SACREE","55000","RUMONT","PP","",""
"55","55.463.003","79151716200024","POLMARD"," 1 CHE  DU CAMP ROMAIN","55300","BISLEE","PP","I(CP);V(MP)",""
"55","55.505.018","49132808400018","L'OS VIANDE"," AVENUE DE L'ETANG BLEU","55840","THIERVILLE-SUR-MEUSE","PP","I(CP);V(MP)",""
"55","55.545.002","34771438800043","ETABLISSEMENTS BERNI ET CIE","ZONE INDUSTRIELLE RTE D ETAIN","55100","VERDUN","PP","",""
"55","55.570.002","95243668100011","FERME DU COLOMBIER"," 10 RUE DU MONT","55260","VILLOTTE-SUR-AIRE","PP","",""
"56","56.003.002","79044954000026","LIONEL DUROT","ZA DE BOTQUELEN 4 ALL LEONARD DE VINCI","56610","ARRADON","PP","VIII(MSFP)",""
"56","56.007.002","32231483200021","SAS KERVADEC - MAISON KERVADEC","ZI DE KERBOIS 32 RUE ALAIN GERBAULT","56400","AURAY","PP","0(CS);I(CP)",""
"56","56.010.001","38498016500011","SOCIETE JEAN FLOCH"," Z I DU DRESSEVE","56150","BAUD","PP","V(MP)",""
"56","56.010.004","86250027900107","SALAISONS CELTIQUES - ONNO BRETAGNE"," ZI DE KERMAREC","56150","BAUD","PP","",""
"56","56.012.001","35236874000028","SOCIETE MORLAISIENNE SALAISONS"," LA LANDE DU CHENOT","56380","BEIGNON","PP","",""
"56","56.015.002","34356261700021","SOCIETE DE PROTEINES INDUSTRIELLES"," LD LE FLACHEC","56230","BERRIC","PP","VIII(PP);XII(PP);XV(PP)",""
"56","56.017.002","95060840600043","CENTRE ELABORATION DES VIANDES"," 18 RUE DE L'INDUSTRIE","56500","BIGNAN","PP","0(CS);II(CP);II(SH);V(MP)",""
"56","56.020.001","39964978900027","TERRE DES DELICES"," ZA DE BEL ORIENT","56140","BOHAL","PP","I(CP);V(MP)",""
"56","56.026.004","41810530000010","SARL LA FERME LE BELLER"," BIEUZEN","56310","BUBRY","PP","II(CP);II(SH);V(MP)",""
"56","56.033.001","98026659700015","BDE VIANDE"," 32 RUE DE BOURRIENNE","56910","CARENTOIR","PP","I(CP);V(MP)",""
"56","56.033.003","26560203700078","ENTREPRISE DE TRAVAIL ADAPTEE - ENTREPRISE ADAPTEE","LA FERME DU MONDE 9 RUE ABBE DE LA VALLIERE","56910","CARENTOIR","PP","",""
"56","56.057.003","34765060800016","ETABLISSEMENTS MONFORT"," ZI DU PONT MIN","56320","LE FAOUET","PP","I(CP);V(MM);V(MP)",""
"56","56.069.005","35070621400037","GROIX ET NATURE"," LE GRIPP MEZ KER PORT LAY","56590","GROIX","PP","VIII(PP)",""
"56","56.073.001","40298100500018","ANDOUILLES RIVALAN QUIDU"," 5 RUE DE BELLEVUE","56160","GUEMENE-SUR-SCORFF","PP","",""
"56","56.074.001","42505274300019","JEAN FLOC'H SURGELATION","ZI DE BONVALLON COETNON","56150","GUENIN","PP","0(CS);I(CP);V(MM);V(MP)",""
"56","56.078.005","77559156300306","SOCIETE VITREENNE D'ABATTAGE"," Z I DES CINQ CHEMINS","56520","GUIDEL","PP","V(MM);V(MP)",""
"56","56.091.003","89170967700019","CONSERVERIE JAGOURY"," 85 B CHE GLATINIER","56120","JOSSELIN","PP","",""
"56","56.091.006","38227997400028","JOSSELIN PORC ABATTAGE","ZONE INDUSTRIELLE LA BELLE ALOUETTE","56120","JOSSELIN","PP","0(CS);I(CP);I(SH);XIII(PP);XII(PP)",""
"56","56.094.005","39762748000023","ARMOR PLATS CUISINES"," CAR INDUSTRIEL DU PORZO","56700","KERVIGNAC","PP","VIII(PP)",""
"56","56.094.013","42169149400023","CHARCUTERIE DU BLAVET","CARREFOUR INDUSTRIEL DU PORZO 13 RUE ANTONIN CAREME","56700","KERVIGNAC","PP","I(CP);V(MP)",""
"56","56.094.015","52113408000014","TY-PRODUCTEURS"," LD LE BRAIGNO","56700","KERVIGNAC","PP","I(CP);V(MP);XII(PP)",""
"56","56.097.001","31316717300019","DELIFRANCE S A"," PARC D'ACTIVITES DE LA GARE","56690","LANDEVANT","PP","",""
"56","56.100.002","10528575300015","CONSERVERIE DE L'ABBAYE"," ZONE D'ACTIVITES DE SAINT-MAUR","56630","LANGONNET","PP","I(CP);III(CP);V(MP)",""
"56","56.109.001","33395384200015","PROCANAR"," LA HAYE","56190","LAUZACH","PP","0(CS);II(CP);II(SH);V(MP)",""
"56","56.110.001","38862670700052","ISLA MONDIAL","ZONE ARTISANALE KERGARIO","56160","LIGNOL","PP","",""
"56","56.113.001","40298100500026","ANDOUILLES RIVALAN QUIDU - MAISON DE L'ANDOUILLE"," 1 LA PLAISANCE","56160","LOCMALO","PP","",""
"56","56.117.002","65200863200257","D'AUCY FRANCE"," BELVAU","56500","LOCMINE","PP","",""
"56","56.140.006","86950022300043","SOCIETE BERNARD"," ZA DU BARDERF","56500","MOREAC","PP","0(CS);I(CP)",""
"56","56.151.001","31933184900012","LES ATELIERS DU GOUT"," ZI DE KERGUILLOTEN","56920","NOYAL-PONTIVY","PP","VIII(PP);V(MM);V(MP)",""
"56","56.152.001","87765215600028","LA CONSERVERIE DE BELLE-ISLE EN MER","ZA DE MEREZELLE NUMERO 42 11 RUE DES UNIONS","56360","LE PALAIS","PP","VIII(PP)",""
"56","56.159.003","30491406200027","COMPAGNIE ALIMENTAIRE PLEUCADEUCIENNE (C.A.P.) - CAP SOLUTIONS CULINAIRES"," ZI DU BRETIN","56140","PLEUCADEUC","PP","IX(PP);VIII(FFPP)",""
"56","56.161.001","35052885700013","P.A.M."," ZA DE PONT LAURENCE","56400","PLOEMEL","PP","VIII(PP)",""
"56","56.162.004","40365977400042","CHRISTIEN VIANDES","ZA DE KERDROUAL RUE JEAN MOULIN","56270","PLOEMEUR","PP","I(CP);V(MM);V(MP)",""
"56","56.166.001","38862670700011","ISLA MONDIAL"," ZA DE RESTAVY","56240","PLOUAY","PP","",""
"56","56.166.006","43156994600020","CELTYS"," ZI DE RESTAVY","56240","PLOUAY","PP","XII(PP)",""
"56","56.178.004","19560013500014","ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE DE PONTIVY-ST JEAN BREVELAY-HENNEBONT - LEGTA","LE GROS CHENE RUE DE BRETAGNE","56300","PONTIVY","PP","I(CP)",""
"56","56.178.007","49107724400029","ETS LE LAVANDIER - LE LAVANDIER  L'ELEVEUR CHARCUTIER"," AV DES CITES UNIES","56300","PONTIVY","PP","I(CP);V(MP)",""
"56","56.185.003","41555028400053","V. MANE FILS","ZONE NORD-OUEST ZAC LE MOURILLON","56530","QUEVEN","PP","VIII(PP)",""
"56","56.185.004","33781693800043","VALIA","ZAC DU MOURILLON RUE LAVOISIER","56530","QUEVEN","PP","IX(PP);VIII(PP)",""
"56","56.222.002","95060840600019","CENTRE ELABORATION DES VIANDES"," ZI DE SAINT JEAN","56660","SAINT-JEAN-BREVELAY","PP","II(CP);II(SH);V(MP);V(MSM)",""
"56","56.237.001","40044752000026","MICHEL ROBICHON SAS"," 12 RUE JOSEPH QUILLIOU","56300","SAINT-THURIAU","PP","",""
"56","56.240.034","45260751800019","SAVEURS DE RHUYS - SALOIR DE JOSSELIN - SALOIR DE PORHOET","ZA DE KEROLLAI 2 ROUTE DE SAINT GILDAS","56370","SARZEAU","PP","V(MP)",""
