depInsee,dossApproNumConcatLb,etbSiret,etbLb,adrConcat,codePostalNb,comNomSimplifie,aggCatUe,aggActiviteAssocie,aggEspUe
35,35.136.002,41433740200013,SAVIEL FRANCE,ZONE ARTISANALE LA CHAUVELIERE RUE DU RONCERAYS ZA LA CHAUVELIERE,35150,JANZE,CS,I(CP);VI(PP);V(MP),
35,35.136.051,43324173400030,JANZE VOLAILLES TRADITION,ZA DE LA CHAUVELIERE RUE CHARLES LINDBERGH ZA DE LA CHAUVELIERE,35150,JANZE,CS,II(CP),
35,35.167.002,50088690800028,STEF LOGISTIQUE BRETAGNE NORD - STEF,ZA LE PIGEON BLANC RTE DE RETIERS ZA LE PIGEON BLANC,35640,MARTIGNE-FERCHAUD,CS,,
35,35.173.005,31538574000032,AME HASLE,"ZA CONFORLAND 6 ",35520,MELESSE,CS,VII(DC);VIII(FFPP),
35,35.177.005,34783091100058,KENTY,"ZA LA MONTGERVALAISE II ",35520,LA MEZIERE,CS,,
35,35.177.007,37976670200037,SALM GILDAS,ZONE ARTISANALE DE LA BOURDONNAIS,35520,LA MEZIERE,CS,,
35,35.177.012,50089075100075,STEF LOGISTIQUE NORMANDIE - STEF,ZI LA BOURDONNAIS RTE DE ST MALO ZI LA BOURDONNAIS,35520,LA MEZIERE,CS,,
35,35.179.020,79455557300011,WORLD DAIRY INGREDIENTS (W.D.I.),"Z.A. ACTIPOLE ",35540,MINIAC-MORVAN,RW,IX(PP),
35,35.207.001,70920030700011,TRIBALLAT NOYAL,"2 RUE JULIEN NEVEU ",35530,NOYAL-SUR-VILAINE,CS,IX(PP),
35,35.207.004,55204499202861,POMONA - TERREAZUR,ZA LA RIVIERE SUD - CS 40025 3 RUE PAUL RICARD ZA LA RIVIERE SUD - CS 40025,35530,NOYAL-SUR-VILAINE,CS,VIII(FFPP),
35,35.207.005,56920095900066,TRANSPORTS G GAUTIER,ZA NOYAL SUD 1 RUE DE LA RICHARDIERE ZA NOYAL SUD,35530,NOYAL-SUR-VILAINE,CS,,
35,35.207.026,30445415000042,LA FROMAGEE JEAN YVES BORDIER,"2 RUE JULIEN NEVEU ",35530,NOYAL-SUR-VILAINE,CS,IX(PP),
35,35.207.061,33051872100064,PERRENOT LE CALVEZ NOYAL - PERRENOT LE CALVEZ SURGELES,"6 IMP DU RUISSEAU ",35530,NOYAL-SUR-VILAINE,CS,,
35,35.207.070,33463197500102,TEAM OUEST DISTRALIS,ZONE ARTISANALE LA RIVIERE 3 RUE RAVALET ZONE ARTISANALE LA RIVIERE,35530,NOYAL-SUR-VILAINE,CS,IX(PP),
35,35.217.019,45054475400028,PRIMEL TRAITEUR,"LA HAUTE RIVIERE ",35370,LE PERTRE,CS,VIII(PP);VI(PP),
35,35.226.014,44110755400038,SOFRIMAIX,ZA LA COUDRAIE 5 LE LEIX ZA LA COUDRAIE,35720,PLEUGUENEUC,CS,,
35,35.227.013,43241118900082,SOVEFRAIS,PARC D ACTIVITES DU DOMAINE PARC D ACTIVITES DU DOMAINE CHEZ LES TRANSPORTRS MESGUEN,35137,PLEUMELEUC,CS,,
35,35.227.016,92645009900128,TRANSPORTS MESGUEN,PARC D ACTIVITES DU DOMAINE,35137,PLEUMELEUC,CS,,
35,35.236.006,30807788200071,SAS JAFFRAY,ZI DE BRIANGAUD RUE JEAN MONNET ZI DE BRIANGAUD,35600,REDON,CS,VII(DC);VIII(FFPP),
35,35.238.002,39244779300036,TG VIANDES ET MAREE,14 16 ZONE ARTISANALE ROUTE DE LORIENT 14 RUE DU LT COL DUBOIS 14-16-ZA ROUTE DE LORIENT,35000,RENNES,CS,I(CP);VII(DC);VIII(FFPP);V(MP),
35,35.238.012,50088690800044,STEF LOGISTIQUE BRETAGNE NORD - STEF,"5 RUE ROLAND DORE ",35000,RENNES,CS,,
35,35.238.019,42467952000017,MAITRE JACQUES,ZONE INDUSTRIELLE RT DE LORIENT 13 RUE LEON BERTHAULT ZI RT DE LORIENT,35000,RENNES,CS,I(CP);II(CP);III(CP);IV(CP);VI(PP);V(MP),
35,35.238.028,39931561300089,METRO FRANCE,"RUE LOUIS KERAUTRET BOTMEL ",35000,RENNES,CS,VIII(FFPP),
35,35.238.061,49067502200027,STEF TRANSPORT RENNES,ZI OUEST 6 RUE DU LT COL DUBOIS ZI OUEST,35000,RENNES,CS,,
35,35.239.005,40303186700019,SOCIETE BEURRIERE DE RETIERS,"FROMY ",35240,RETIERS,CS,IX(PP),
35,35.239.008,34395526600030,TRANSPORTS RATIVEL SARL,LA RIVIERE AUX MORINS,35240,RETIERS,CS,,
35,35.240.018,42824028700436,CARREFOUR SUPPLY CHAIN,ZAC LES CORMIERS LES CORMIERS ZAC LES CORMIERS,35650,LE RHEU,CS,,
35,35.251.003,38127067700044,ANDRE BIARD,ZONE ARTISANALE LA HEMETIERE RTE DE CHASNE ZONE ARTISANALE LA HEMETIERE,35250,SAINT-AUBIN-D'AUBIGNE,CS,I(CP);VI(PP);V(MP),
35,35.275.003,31759899300036,FRANCE CULINAIRE DEVELOPPEMENT,ZONE ARTISANALE RUE DU GRIPAIL ZONE ARTISANALE,35590,SAINT-GILLES,RW,IX(PP);X(PP),
35,35.275.010,73920155600043,ETABLISSEMENTS BLIN - PRO A PRO,"ZONE D'ACTIVITES 1 RUE JEAN BAPTISTE GODIN ",35590,SAINT-GILLES,CS,,
35,35.281.001,34303512700012,ETABLISSEMENTS RENOU,ZI DE LA HAIE DES COGNETS 52 BD DE LA HAIE DES COGNETS ZI DE LA HAIE DES COGNETS,35136,SAINT-JACQUES-DE-LA-LANDE,CS,,
35,35.281.012,34921406400033,BONDU,ZAC DE LA MIVOIE RUE JANIG CORLAY ZAC DE LA MIVOIE,35136,SAINT-JACQUES-DE-LA-LANDE,CS,,
35,35.281.015,44893425700016,BRETAGNE EXPRESS,ZA DE MIVOIE RUE EMILE SOUVESTRE ZA DE MIVOIE,35136,SAINT-JACQUES-DE-LA-LANDE,CS,VIII(FFPP);VIII(PP),
35,35.288.001,89578037700027,LAITERIE DE SAINT MALO,"9 RUE DU CLOS DU NOYER ",35400,SAINT-MALO,CS,IX(PP),
35,35.288.009,37942517600011,COMPAGNIE DES PECHES PRODUCTION,ZAC YVES BURGOT RUE DE LA JANAIE BP 39 SAINT MALO,35405,SAINT-MALO,CS,VIII(FFPP),
35,35.288.021,32590801000029,COMPAGNIE DES PECHES SAINT-MALO,"40 QUAI DUGUAY TROUIN ",35400,SAINT-MALO,CS,,
35,35.288.066,51828981400056,MABEL - PROMOCASH AVEC VOUS 2,"ZAC DE LA MOINERIE ",35400,SAINT-MALO,CS,VIII(FFPP),
35,35.302.005,50945149800026,SALESKY BRETAGNE,PARC D ACTIVITES DE HAUTE BRETAGNE AVENUE 2,35290,SAINT-ONEN-LA-CHAPELLE,CS,,
35,35.327.001,34872229900032,ALAIN POSTIC,3 RUE NICOLAS APPERT 3-5-PARC D ACTIVITE OLIVET SUD,35530,SERVON-SUR-VILAINE,CS,,
35,35.327.015,33025598500088,SOCIETE DES CONCEPTS ALIMENTAIRES,"ZA DE L OLIVET ",35530,SERVON-SUR-VILAINE,CS,,
35,35.327.022,51807392900011,LOGISTIQUE FRIGORIFIQUES DES PORTES DE BRETAGNE,"ZONE D'ACTIVITE D'OLIVET ",35530,SERVON-SUR-VILAINE,CS,,
35,35.338.002,39877255800019,GELDELIS,"LA HAUT MONTIGNE ",35370,TORCE,CS,VIII(PP);VI(PP),
35,35.338.004,32151400200120,MARTIN-BROWER FRANCE SAS,LIEU DIT LE HAUT MONTIGNE,35370,TORCE,CS,,
35,35.338.013,30580148200038,PANALOG,LD LE HAUT MONTIGNE,35370,TORCE,CS,,
35,35.352.005,45122571800019,TRANSPORTS LAHAYE - LAHAYE GLOBAL LOGISTICS,PARC D ACTIVITES DU BOIS D 2 RUE DE LA CLAIRIERE PARC D ACTIVITES DU BOIS DE SOEUVRES,35770,VERN-SUR-SEICHE,CS,,
35,35.353.003,71920041200026,ETABLISSEMENTS JEAN CHAPIN,ZONE AGRO ALIMENTAIRE 20 RUE DU LT COL DUBOIS ZONE AGRO ALIMENTAIRE,35132,VEZIN-LE-COQUET,CS,I(CP);VI(PP);V(MP),
35,35.353.019,52898446100020,CAIMA DISTRIBUTION - PROMOCASH AVEC VOUS,ZA DES TROIS MARCHES ALL DE L'ENCLOS ZA DES TROIS MARCHES,35132,VEZIN-LE-COQUET,CS,VIII(FFPP),
35,35.360.001,39935542900016,SOCIETE LAITIERE DE VITRE,"LES GUICHARDIERES ",35500,VITRE,CS,IX(PP),
35,35.360.003,32605584500019,LES DELICES DU VALPLESSIS,ZI DE PLAGUE 5 RUE DE PLAGUE ZI DE PLAGUE,35500,VITRE,CS,,
35,35.360.005,77559156300280,SOCIETE VITREENNE D'ABATTAGE,"RUE VICTOR BALTARD ",35500,VITRE,CS,I(CP);I(SH);VI(PP);V(MM);V(MP);XIII(PP),
35,35.360.011,77559156300173,SOCIETE VITREENNE D'ABATTAGE,ZONE ARTISANALE DE LA BRIQUETTERIE ALL JOSEPH CUGNOT ZA DE LA BRIQUETTERIE,35500,VITRE,CS,I(CP),
35,35.360.013,48773303200014,BOUILLON DISTRIBUTION,PARC D ACTIVITE DU BAS FOUGERAY 9 LE BAS FOUGERAY PARC D ACTIVITE DU BAS FOUGERAY,35500,VITRE,CS,,
35,77.294.005,87875684000012,STG MITRY MORY LOGISTIQUE,1 RUE DE LA RICHARDIERE ZA NOYAL SUD,35530,NOYAL-SUR-VILAINE,CS,,
36,36.044.004,52963424800023,LES ENTREPOTS FRIGORIFIQUES BERRY PERIGORD,"97 RUE AMPERE ",36000,CHATEAUROUX,CS,,
36,36.063.005,34003696100027,CHARCUTERIES 36,LES CHAMPS DU BOIS RUE LOUIS MALBETE LES CHAMPS DU BOIS,36130,DEOLS,CS,,
36,36.063.049,50901900600022,POLLET DISTRIBUTION,Z.A. LES CHAMPS DU BOIS RUE LOUIS MALBETE,36130,DEOLS,CS,,
36,36.231.004,43392733200638,TRANSGOURMET OPERATIONS - TRANSGOURMET,"RUE LES GRANDS CHAMPS ",36330,VELLES,CS,,
36,36.233.001,32451117900016,SA FROMAGERIE PIERRE JACQUIN ET FILS,"9 RTE DE MEUSNES ",36600,LA VERNELLE,CS;RW,IX(PP),
36,36.241.017,39141365500021,TRANSPORTS BESNIER,ZONE ARTISANALE RTE DE CHATEAUROUX ZONE ARTISANALE,36320,VILLEDIEU-SUR-INDRE,CS,,
37,37.013.001,50897275900015,BELLORR,LE VERTHONAY LE VERTHONAY,37340,AVRILLE-LES-PONCEAUX,CS,II(CP);IX(PP);VI(PP);XI(PP),
37,37.050.003,67203997101597,DANONE PRODUITS FRAIS FRANCE,"RUE CHARLES COULOMB ",37170,CHAMBRAY-LES-TOURS,CS,,
37,37.054.011,31680701500961,SYSCO FRANCE SAS,ZAC DE CASSANTIN RUE DE LA PERAUDERIE ZAC DE CASSANTIN,37390,CHANCEAUX-SUR-CHOISILLE,CS,,
37,37.109.004,41976026900029,LE FOURNIL TOURANGEAU,"2 RUE DES TROIS MARIES ",37230,FONDETTES,CS,,
37,37.115.013,79387127800024,SOCIETE NOUVELLE L.K.B. INTERNATIONAL,AV DU MARECHAL LECLERC LIEUDIT LE BAS RIBEAULT,37160,DESCARTES,CS,,
37,37.115.023,33866196000066,LE MOULIN DU COUVENT,ZI LES MORINIERES RUE PIERRE DE MARIE CURIE ZI LES MORINIERES,37160,DESCARTES,CS,VIII(PP),
37,37.122.003,55201198300566,SAMADA,ZONE AMENAGEMENT CONCERTEE LA LIODIERE ZONE AMENAGEMENT CONCERTEE,37300,JOUE-LES-TOURS,CS,,
37,37.122.523,47698032100238,POMONA EPISAVEURS,20 22 ZAC DE LA LIODIERE 20 RUE DE LA LIODIERE 20-22 ZAC DE LA LIODIERE N2,37300,JOUE-LES-TOURS,CS,,
37,37.159.001,39994587200030,INTERABA,ZA LA BOUCHARDIERE 247 RUE LAVOISIER ZA LA BOUCHARDIERE,37260,MONTS,CS,XIII(PP),
37,37.163.315,41944750300022,VALIFRUIT - AUX HALLES TOURANGELLE,"46 BD DE L'INDUSTRIE ",37530,NAZELLES-NEGRON,CS,,
37,37.172.002,51122749800025,GIFFAUD VIANDES TOURS,"14 RUE RENE CASSIN ",37390,NOTRE-DAME-D'OE,CS,I(CP),
37,37.172.018,39203795800015,BOUCHERIE GALLAIS,3 RUE ROBERT SCHUMANN LES BEAUCES,37390,NOTRE-DAME-D'OE,CS,I(CP),
37,37.176.001,51408083700115,ITM LOGISTIQUE ALIMENTAIRE INTERNATIONAL,LA JUSTICE ETS BASE DE NOYANT,37800,NOYANT-DE-TOURAINE,CS,,
37,37.179.001,44899599300012,STEF TRANSPORT TOURS,ROUTE N 10 RTE N 10 LES PIECES DE CHIZAY,37210,PARCAY-MESLAY,CS,,
37,37.179.002,55204499201335,POMONA - POMONA PASSIONFROID,"1 AV MORANE SAULNIER ",37210,PARCAY-MESLAY,CS,,
37,37.214.081,39931561301129,METRO FRANCE,PARC ACTIVITES EQUATOP BD ALFRED NOBEL PARC ACTIVITES EQUATOP,37540,SAINT-CYR-SUR-LOIRE,CS,VIII(FFPP),
37,37.233.001,83377919200024,STEF LOGISTIQUE ST PIERRE DES CORPS,149 AV YVES FARGE,37700,SAINT-PIERRE-DES-CORPS,CS,,
37,37.233.002,84020829200010,MARIDIS - PROMOCASH AVEC VOUS,ZONE INDUSTRIELLE DES GRANDS MORTIERS RUE HIPPOLYTE MONTEIL ZI DES GRANDS MORTIERS,37700,SAINT-PIERRE-DES-CORPS,CS,,
37,37.250.032,34326262212680,LIDL,PARC D ACTIVITE DE TOURAIN PARC D'ACTIVITE DE TOURAIN ISOPARC,37250,SORIGNY,CS,,
37,37.261.009,51533955400153,SAVEURS D'ANTOINE - NEGOTOURS,MARCHE DE GROS ROCHEPINARD MARCHE DE GROS,37000,TOURS,CS,I(CP),
37,37.261.010,38799298500029,MENNETON VIANDES,LE MENNETON 5 AV THERESE VOISIN LE MENNETON,37000,TOURS,CS,I(CP),
37,37.261.016,42126018300130,DGF DISTRIBUTION - DGF TOURAINE,ZONE INDUSTRIELLE DE MENNETON 51 BD LOUIS XI ZI DE MENNETON,37000,TOURS,CS,,
37,37.261.017,39294652100011,ESTIVIN-PRIMEURS DE LOIRE,MARCHE DE GROS CTRE CCIAL ROCHEPINARD MARCHE DE GROS,37000,TOURS,CS,,
37,37.261.114,91635020000041,TOURAINE CUIRS,3 RUE DE SUEDE,37100,TOURS,CS,,
37,37.261.267,55204499201806,POMONA,AV VATEL MARCHE DE GROS CASE 34A39,37000,TOURS,CS,VIII(FFPP),
38,38.003.002,37793722200026,SOFRILOG SUD EST,LD CHAMP RATEL EST RD 519,38150,AGNIN,CS,,
38,38.012.001,38881872600027,AOSTE SNC OU A SNC - JAMBON D'AOSTE,HAMEAU DE ST DIDIER HAM RD 592 HAMEAU DE ST DIDIER,38490,AOSTE,CS,I(CP);VI(PP),
38,38.013.001,48485479900034,SARL ALPES SAVEURS DISTRIBUTION,PARC D'ACTIVITE BIEVRE DAUPHINE 58 RUE ALPHONSE GOURJU PARC D'ACTIVITE BIEVRE DAUPHINE,38140,APPRIEU,CS,,
38,38.051.001,34447746800088,ELIVIA,104 ZA LES PAILLARETTES 104 ZA LES PAILLARETTES,38150,BOUGE-CHAMBALUD,CS,V(MM);V(MP),
38,38.072.007,44496080100025,GELIFRUIT 26,"LES CREES ",38150,CHANAS,CS,,
38,38.085.003,52841596100010,PROFIL EXPORT,ZONE INDUSTRIELLE MONTBERTRAND 24 RUE DU CLARET ZI MONTBERTRAND,38230,CHARVIEU-CHAVAGNEUX,CS,I(CP);V(MM),
38,38.086.001,53474464400012,EURL GERMAIN CARA,668 RTE DES CHAMBARANDS,38470,CHASSELAY,CS,II(CP);II(SH);I(SH),
38,38.151.003,40034750600026,ALPAGEL GRENOBLE,"17 AV DE GRUGLIASCO ",38130,ECHIROLLES,CS,,
38,38.170.006,55204499200899,POMONA,ZONE INDUSTRIELLE LE FONTANIL RUE DE L'INDUSTRIE ZI LE FONTANIL,38120,FONTANIL-CORNILLON,CS,,
38,38.170.008,79585015500644,BIGARD DISTRIBUTION,ZONE INDUSTRIELLE NORD 9 RUE DES ABATTOIRS ZONE INDUSTRIELLE NORD,38120,SAINT-EGREVE,CS,I(CP),
38,38.170.009,39445474800077,STEF TRANSPORT ALPES - TFE,ZI RUE DE L INDUSTRIE,38120,FONTANIL-CORNILLON,CS,,
38,38.181.001,77559672900035,LE RUCHON SARL,"ZONE INDUSTRIELLE ",38570,GONCELIN,CS,,
38,38.181.002,37990546600015,THEYS SALAISONS,"ZI DE GONCELIN ",38570,GONCELIN,CS,I(CP),
38,38.185.007,52491892700046,BF VIANDES,RUE DES ALLIES MARCHE D INTERET NATIONAL,38100,GRENOBLE,CS,I(CP);VI(PP);V(MP),
38,38.185.043,06050028700036,ETABLISSEMENT GIRARD ET ROUX,"117 RUE DES ALLIES ",38100,GRENOBLE,CS,,
38,38.185.047,38268207800052,POISSONNERIE LACHENAL - LA CENTRALE PROFESSIONNELLE LACHENAL,"4 RUE DU 4EME REGIMENT DU GENIE ",38000,GRENOBLE,CS,VIII(FFPP),
38,38.189.002,41889463000098,TRANSPORTS JAMMET,ZONE INDUSTRIELLE LE BUCLAY SUD CHEMIN DE SAVOYAN,38540,HEYRIEUX,CS,,
38,38.256.001,38328299300013,FROMAGERIE BEAUDE,"81 CHE DU VERNATEL ",38620,MONTFERRAT,CS,IX(PP),
38,38.276.002,52532046100011,NIVOCASH - PROMOCASH,ZI LE VERNAY 379 RUE DU LAC,38300,NIVOLAS-VERMELLE,CS,,
38,38.318.002,31320978500010,PICOLAIT,"20 RUE ETIENNE PERROT ",38780,PONT-EVEQUE,CS,,
38,38.336.003,70368022300087,GINEYS SAS,ZONE INDUSTRIELLE LE SALUANT 629 CHE DE L'AERODROME ZONE ARTISANALE DU SALUANT,38121,REVENTIN-VAUGRIS,CS,,
38,38.341.005,38398687400212,COOPERL ARC ATLANTIQUE,"ZI DES VALLONS DE LA TOUR ",38110,ROCHETOIRIN,CS,I(CP);VI(PP);V(MP),
38,38.382.014,34296316200025,"JLMD - GAMCI, PACHA",L'ILE BRUNE 49 RUE DU PONT NOIR L'ILE BRUNE,38120,SAINT-EGREVE,CS,,
38,38.383.002,07250170300010,LA VOUISIENNE SA,26 RUE DU COLOMBIER 26 RTE LA ROSSETIERE 26 RUE DU COLOMBIER,38960,SAINT-ETIENNE-DE-CROSSEY,CS,,
38,38.389.004,34976285600053,XPO SUPPLY CHAIN GEL FRANCE - GEL SERVICE,ROUTE VALENCIN RTE VALENCIN ZI DE LA FAYETTE,38790,SAINT-GEORGES-D'ESPERANCHE,CS,,
38,38.389.006,50311534700067,ALPHALOG,ZONE ARTISANALE LAFAYETTE 250 RTE DE SAINT JUST ZA LAFAYETTE,38790,SAINT-GEORGES-D'ESPERANCHE,CS,,
38,38.409.001,47945381300012,ETOILE DU VERCORS,LES LES LOYES LES,38680,SAINT-JUST-DE-CLAIX,CS,IX(PP),
38,38.409.006,30233302600029,ROYANS FRAIS,QUAI LES LOYES LIEUDIT LES,38680,SAINT-JUST-DE-CLAIX,CS,,
38,38.421.002,33983373300027,ITAL DISTRIBUTION,ZAC - A 39 35 RUE DU CHAMP ROMAN ZAC - A 39,38400,SAINT-MARTIN-D'HERES,CS,,
38,38.421.004,30093978200029,COMPTOIR FRANCE ITALIE,"8 RUE DU BOURGAMON ",38400,SAINT-MARTIN-D'HERES,CS,,
38,38.449.002,40108946100016,MARTINET,ZONE INDUSTRIELLE 24 RUE DU LIMOUSIN ZONE INDUSTRIELLE,38070,SAINT-QUENTIN-FALLAVIER,CS,VI(PP),
38,38.449.003,30335527500023,POPY,LA NOIREE 3 RUE DU MAINE LA NOIREE,38070,SAINT-QUENTIN-FALLAVIER,CS,VI(PP),
38,38.449.007,33358346600268,KUEHNE+NAGEL,ZONE INDUSTRIELLE CHESNES RUE DE MALACOMBE,38070,SAINT-QUENTIN-FALLAVIER,CS,,
38,38.449.020,43392733200604,TRANSGOURMET OPERATIONS - TRANSGOURMET,"108 RUE DU PARC FORESTIER ",38070,SAINT-QUENTIN-FALLAVIER,CS,,
38,38.467.001,52040456700015,SARL MAIGRET,76 IMP IMPASSE DE REVOLET,38890,SALAGNON,RW,,
38,38.474.001,39931561300550,METRO FRANCE,ZONE INDUSTRIELLE DE L ARGENTIERE RUE FRANCOIS BLUMET ZI DE L ARGENTIERE,38360,SASSENAGE,CS,VIII(AH);VIII(FFPP),
38,38.490.001,30374399100026,ISERE VIANDES ET SALAISONS,"LD LE VILLAGE ",38590,SILLANS,CS,I(CP),
38,38.500.001,05950113000013,FROMAGERIE DU DAUPHINE,"1940 ROUTE 1940 RTE DEPARTEMENTALE 1092 ",38470,TECHE,CS,IX(PP),
38,38.509.004,49849272700041,SAVOIE FRAIS,"3 RUE AMPERE ",38110,ROCHETOIRIN,CS,,
38,38.530.001,31368180100061,STEF TSA RHONE ALPES,LIEUDIT MILIEU ZAC DE SAINT BONNET CEN PARC D'ACTIVITES DE MUISSIAT LIEUDIT MILIEU ZAC DE SAINT BONNET CEN,38090,VAULX-MILIEU,CS,,
38,38.530.002,84427859800025,STEF LOGISTIQUE ISLE D'ABEAU,"1 RUE RENE DESCARTES ",38090,VAULX-MILIEU,CS,,
38,38.548.001,77964199200028,SOCIETE COOPERATIVE VERCORS LAIT,"ROUTE RTE LES JARRANDS ",38250,VILLARD-DE-LANS,CS,IX(PP),
39,39.198.002,31627799500023,DOLE BOYAUX - DBI - DOLE BOYAUX INGREDIENTS,"RUE COSTES ET BELLONTE ",39100,DOLE,CS,XIII(PP),
39,39.198.004,03685013900191,CLAVIERE SOC,ZONE INDUSTRIELLE LES MESNILS PASTEUR AV VERDUN Z.I. LES MESNILS PASTEUR,39100,DOLE,CS,VI(PP),
39,39.198.160,34143410800062,PRO A PRO DISTRIBUTION NORD - CODI PRO,ZONE INDUSTRIELLE 1 RUE MONGE ZONE INDUSTRIELLE,39100,DOLE,CS,,
39,39.300.018,78811372800026,RELAIS DIS,ZONE INDUSTRIELLE 303 RUE VICTOR PUISEUX ZONE INDUSTRIELLE,39000,LONS-LE-SAUNIER,CS,,
39,39.411.004,64655006100014,ETABLISSEMENTS GUILLIN ET FILS,"360 RTE DE CONLIEGE ",39570,PERRIGNY,CS,,
39,39.411.005,64595005600053,LA COMTOISE DES VIANDES - JEAN ROYER - LA COMTOISE DES VIANDES-JEAN ROYER,"1000 RUE DE LA LIEME ",39570,PERRIGNY,CS,I(CP);VI(PP),
39,39.411.024,50203613000024,MAS-DIS - PROMOCASH,ROUTE DEPARTEMENTALE N 52 QUARTIER LA CONDAMINE,39570,PERRIGNY,CS,,
39,39.462.002,31670117600026,CHAZAL SA - CHAZAL,ZONE INDUSTRIELLE 15 RUE DES METIERS ZONE INDUSTRIELLE,39700,ROCHEFORT-SUR-NENON,CS,,
39,39.462.005,78913978900018,COLRUYT RETAIL FRANCE - DATS," ZONE INDUSTRIELLE",39700,ROCHEFORT-SUR-NENON,CS,,
40,40.020.001,34813969200019,STEF LOGISTIQUE SAINT SEVER - STEF,"ZONE INDUSTRIELLE ",40500,AURICE,CS,,
40,40.020.002,64568002600137,DELPEYRAT,"ZI DE SAINT SEVER ",40500,AURICE,CS,VI(PP),
40,40.020.004,42446620900022,STEF TRANSPORT SAINT SEVER - STEF,"ZONE INDUSTRIELLE D AURICE ",40500,AURICE,CS,,
40,40.026.002,64568002600293,DELPEYRAT,"201 AV LANDE DE PEYDELIN ",40500,BAS-MAUCO,CS,,
40,40.075.002,79509077800031,DELMAS POISSONS ET MAREE,21 RTE DE TALLER LIEUDIT LA MOUSQUE,40260,CASTETS,CS,VIII(FFPP),
40,40.088.011,41132992300014,SLAD MULTIFRAIS - GROUPE GMD,"RTE DE PEYREHORADE ",40100,DAX,CS,,
40,40.090.005,80196322400028,TERRES D ADOUR,"305 RTE DE CASTELNAU ",40360,DONZACQ,CS;RW,I(CP);II(CP);V(MP),
40,40.119.007,50989657700012,LE GRENIER DES GASTRONOMES,ZONE INDUSTRIELLE 188 RTE D ORTHEZ ZONE INDUSTRIELLE,40700,HAGETMAU,CS,I(CP);II(CP);VI(PP);XII(PP),
40,40.133.003,33294427100037,BONCOGEL'ADOUR,ZONE INDUSTRIELLE DE BERHOUAGUE 15 RUE CHOQUARD ZI DE BERHOUAGUE,40530,LABENNE,CS,,
40,40.192.008,50833471100019,SCALANDES SPECIALISATIONS,LIEU DIT PEMEGNAN LIEU DIT,40000,MONT-DE-MARSAN,CS,,
40,40.202.003,31772258500021,PATIBOUL,ZONE ARTISANALE RTE DE SORT ZONE ARTISANALE,40180,NARROSSE,CS,,
40,40.228.007,52183572800010,SAS TRE FROID,"415 RTE DE LA GARE ",40360,POMAREZ,CS,,
40,40.261.001,34790258700018,LABEYRIE,"39 RTE DE BAYONNE ",40230,SAINT-GEOURS-DE-MAREMNE,CS,VIII(PP);VI(PP);XII(PP),
40,40.261.002,43926283300031,TDS LOGISTIQUE - TDS,"RUE DE LA GRAVIERE ",40230,SAINT-GEOURS-DE-MAREMNE,CS,,
40,40.261.003,32549377300106,SOBOMAR ATLANTIQUE,"101 RUE DES BARTHES ",40230,SAINT-GEOURS-DE-MAREMNE,CS,,
40,40.279.001,51408083700065,ITM LOGISTIQUE ALIMENTAIRE INTERNATIONAL,QUA DE L'HIPPODROME BP 6 ETS BASE DE ST PAUL,40990,SAINT-PAUL-LES-DAX,CS,,
40,40.279.005,49442338700013,MOANA - PROMOCASH,"124 RTE NATIONALE 124 ",40990,SAINT-PAUL-LES-DAX,CS,,
40,40.280.002,34813969200027,STEF LOGISTIQUE SAINT SEVER,"ZONE ARTISANALE DE SAINT PERDON ",40090,SAINT-PERDON,CS,,
40,40.281.001,64568002600079,DELPEYRAT,ZONE ARTISANALE TEOULERE ZONE ARTISANALE,40280,SAINT-PIERRE-DU-MONT,CS,II(CP);VI(PP);XII(PP),
40,40.281.003,33936628800019,CASH LANDAIS D ALIMENTATION,"2136 AV DU PRESIDENT KENNEDY ",40280,SAINT-PIERRE-DU-MONT,CS,,
40,40.282.001,39176072500013,LES FERMIERS LANDAIS,"26 RUE DE PAPIN ",40500,SAINT-SEVER,CS,II(CP);II(SH);V(MP),
40,40.282.002,89615004200043,ETABLISSEMENTS CASTAING ET FILS,"19 AV DE L'OCEAN ",40500,SAINT-SEVER,CS,II(CP);VI(PP);XII(PP),
40,40.282.004,64568002600103,DELPEYRAT,ZONE INDUSTRIELLE PERE RUE DE PAPIN ZONE INDUSTRIELLE PERE,40500,SAINT-SEVER,CS,,
40,40.282.006,48060411500026,STEF LOGISTIQUE AURICE - STEF,"GUILLON ",40500,SAINT-SEVER,CS,,
40,40.282.009,34813969200035,STEF LOGISTIQUE SAINT SEVER,"GUILLON ",40500,SAINT-SEVER,CS,,
40,40.284.006,40165100500050,COREST - AUX DETOURS DU MONDE PASCAL DARIEL / TOQUE EN SCENE / ACTIS FROID STATION FRIGORIFIQUE / DIS-REST,"77 RUE DE CASABLANCA ",40230,SAINT-VINCENT-DE-TYROSSE,CS,I(CP);II(CP),
40,40.288.001,31047295600013,CAILLOR LA CAILLE DES LANDES,"1886 CHE DE BOSTENS ",40120,SARBAZAN,CS,II(CP);II(SH);VI(PP);V(MP);X(PP),
40,40.309.003,39530747300045,TRADIVOLAILLES,"LIEU DIT LA TAVERNE 719 RTE DE SAINT SEVER ",40250,SOUPROSSE,CS,,
40,40.312.002,38404981300015,SOCIETE D'EXPLOITATION DES ETS LUCIEN LASSALLE,"ZONE INDUSTRIELLE ",40220,TARNOS,CS,,
