agrement,nom,n_noms,commune,cp,n_siret,listes
59.378.200,LOCAGEL,1,MARCQ-EN-BAROEUL,59700,1,1
59.392.003,SOCIETE ANONYME GERARD MEPLON,1,MAUBEUGE,59600,1,2
59.416.015,ETABLISSEMENT POLLET,1,MORBECQUE,59190,1,1
59.427.001,LA FERME DE LA NEUVILLE,1,LA NEUVILLE,59239,1,3
59.433.100,LES CANARDS DE LA MER MICHE,1,NIEURLET,59143,1,2
59.457.001,SOC EXPLOITATION ALFRED LEMAIRE,1,PERENCHIES,59840,1,2
59.475.001,ALTYA FORMATION,1,ROUVIGNIES,59220,1,1
59.475.002,LUCULLUS,1,PROUVY,59121,1,1
59.491.001,BOUDOUH LAHBIB,1,RAISMES,59590,1,1
59.508.003,THALASSA EXCELLENCE - THALASSA GASTRONOMIE - FUMAGE DU VAL DE LYS,1,RONCQ,59223,1,1
59.509.001,PRATIVIAND,1,ROOST-WARENDIN,59286,1,1
59.512.001,F3A NORD,1,ROUBAIX,59100,1,1
59.512.009,LEADER KEBAB DISTRIBUTION,1,ROUBAIX,59100,1,3
59.514.012,E.A.V,1,ROUSIES,59131,1,1
59.515.001,SARL TRANSPORTS CAUYEZ,1,ROUVIGNIES,59220,1,1
59.523.001,XPO SUPPLY CHAIN GEL FRANCE - XPO SCH GEL FR,1,SAINGHIN-EN-MELANTOIS,59262,1,1
59.525.201,SARL TRANSPORTS CAUYEZ,1,SAINS-DU-NORD,59177,1,1
59.526.002,SAINT GERY,1,SAINT-AMAND-LES-EAUX,59230,1,2
59.526.003,ETS BOCQUET,1,SAINT-AMAND-LES-EAUX,59230,1,4
59.526.101,LES CUISINES DES SOURCES,1,SAINT-AMAND-LES-EAUX,59230,1,1
59.559.012,EARL FERME DUPONT,1,SEBOURG,59990,1,1
59.560.001,D.C.D.I.S.,1,SECLIN,59113,1,1
59.560.201,NPN DISTRIBUTION,1,SECLIN,59113,1,1
59.566.103,ETS MENART,1,SEQUEDIN,59320,1,2
59.578.001,STE LIONOR SA,1,STEENBECQUE,59189,1,4
59.580.001,FRIGO A 25,1,STEENVOORDE,59114,1,1
59.580.016,GAEC FLANDRE-PIGEONNEAU,1,STEENVOORDE,59114,1,1
59.580.201,PATISFRAIS,1,STEENVOORDE,59114,1,1
59.584.012,EARL LOUIS VOLAILLES,1,TAISNIERES-SUR-HON,59570,1,1
59.588.001,CAMPUS PRO,1,TETEGHEM-COUDEKERQUE-VILLAGE,59229,1,1
59.597.001,SOCIETE D'INNOVATION CULINAIRE,1,TILLOY-LEZ-CAMBRAI,59554,1,1
59.599.201,PHALEMPINS MP,1,TOURCOING,59200,1,1
59.599.202,ETABLISSEMENTS RUTA,1,TOURCOING,59200,1,1
59.599.502,URMA TOURCOING CEFMA,1,TOURCOING,59200,1,1
59.606.001,SOCIETE DE GESTION DU COMPLEXE ALIMENT,1,VALENCIENNES,59300,1,2
59.606.005,FGS - LES FOIES GRAS DE SAULZOIR,1,VALENCIENNES,59300,1,1
59.606.006,SOC SOURDEAU VIANDES,1,VALENCIENNES,59300,1,1
59.606.008,METRO CASH & CARRY FRANCE / METRO FRANCE,2,VALENCIENNES,59300,1,2
59.611.106,A LA FERME DELDALLE,1,VERLINGHEM,59237,1,1
59.615.002,SARL D.V.E.ROETYNCK,1,VIEUX-BERQUIN,59232,1,3
59.646.001,DL DISTRIBUTION - PROMOCASH,1,WASQUEHAL,59290,1,1
59.646.002,DELICE & CREATION,1,WASQUEHAL,59290,1,1
59.650.102,SPUNTINI FRANCE,1,WATTRELOS,59150,1,1
59.650.111,METRO FRANCE,1,WATTRELOS,59150,1,1
59.663.101,ROHART PRODUCTION,1,WORMHOUT,59470,1,3
59.666.001,MAXIME TIMMERMAN ET COMPAGNIE,1,ZEGERSCAPPEL,59470,1,4
60.009.001,ETS LUCIEN,1,ALLONNE,60000,1,4
60.010.001,RAMEN TAKARA FRANCE,1,AMBLAINVILLE,60110,1,1
60.026.021,SAS LAMBRECHT WALTER,1,AUCHY-LA-MONTAGNE,60360,1,1
60.054.001,EARL DE MESENGUY,1,LES HAUTS TALICANS,60390,1,1
60.057.002,HORECASH - PROMOCASH,1,BEAUVAIS,60000,1,1
60.057.005,CASH MARKET - DPS MARKET,1,BEAUVAIS,60000,1,1
60.057.013,CHARCUTERIE RICHARD,1,BEAUVAIS,60000,1,1
60.057.014,CHAMBRE DES METIERS ET DE L'ARTISANAT,1,BEAUVAIS,60000,1,1
60.057.090,MARTIN-BROWER FRANCE SAS,1,BEAUVAIS,60000,1,1
60.057.092,STEF LOGISTIQUE MONTSOULT - STEF,1,BEAUVAIS,60000,1,1
60.057.098,ROUSSELLE S A,1,BEAUVAIS,60000,1,1
60.125.091,ITM LOGISTIQUE ALIMENTAIRE INTERNATIONAL,1,CANLY,60680,1,1
60.139.011,LABEYRIE FINE FOODS FRANCE,1,CHAMBLY,60230,1,1
60.139.090,GROUPE LOGIPRO,1,CHAMBLY,60230,1,1
60.153.021,LA FERME DE CHOQUEUSE,1,CHOQUEUSE-LES-BENARDS,60360,1,1
60.157.031,SOCIETE LAITIERE DE CLERMONT,1,CLERMONT,60600,1,1
60.159.003,CENTRE FORMATION D APPRENTIS,1,COMPIEGNE,60200,1,1
60.159.018,M.A. BROCHETTE,1,COMPIEGNE,60200,1,1
60.175.010,SOCIETE DISTRILAIT,1,CREIL,60100,1,1
60.175.021,VOLAILLES 2000 ZAKARIA,1,CREIL,60100,1,1
60.175.022,LES ABATTOIRS DE CREIL,1,CREIL,60100,1,1
60.175.090,CHRIKI & CIE - ISLA MARKET,1,CREIL,60100,1,1
60.176.051,DISTRI-MER,1,CREPY-EN-VALOIS,60800,1,1
60.176.052,GENERATION SNACKING - DANA INVESTISSEMENTS,1,CREPY EN VALOIS,60800,1,1
60.176.092,CARREFOUR SUPPLY CHAIN,1,CREPY-EN-VALOIS,60800,1,1
60.176.093,FM FRANCE,1,CREPY-EN-VALOIS,60800,1,1
60.245.003,GROUPE BIGARD,1,FORMERIE,60220,1,2
60.245.091,FREVIAL,1,FORMERIE,60220,1,1
60.282.001,SAINTE LUCIE,1,GOUVIEUX,60270,1,1
60.282.003,EPICURE,1,GOUVIEUX,60270,1,1
60.341.011,UMARK,1,LAGNY-LE-SEC,60330,1,1
60.341.091,SYSCO FRANCE SAS,1,LAGNY-LE-SEC,60330,1,1
60.398.002,SOCIETE MANSART,1,LE MESNIL-EN-THELLE,60530,1,1
60.402.091,HERTA,1,LE MEUX,60880,1,1
60.463.013,SOCIETE JOUVIN,1,NOGENT-SUR-OISE,60180,1,2
60.463.014,FOOD SERVICE SOLUTION,1,NOGENT-SUR-OISE,60180,1,1
60.500.091,STEF LOGISTIQUE LE PLESSIS BELLEVILLE - STEF,1,LE PLESSIS-BELLEVILLE,60330,1,1
60.500.092,STEF TRANSPORT PARIS PLESSIS BELLEVILLE - STEF,1,LE PLESSIS-BELLEVILLE,60330,1,1
60.532.021,SOCIETE D'EXPLOITATION DES ETABLISSEME,1,CORBEIL-CERF,60110,1,2
60.533.001,DUQUENNE DANIEL,1,RESSONS-SUR-MATZ,60490,1,1
60.537.052,RIBEPRIM,1,RIBECOURT-DRESLINCOURT,60170,1,1
60.581.001,SALAISONS SAINT JUST'OISE,1,SAINT-JUST-EN-CHAUSSEE,60130,1,1
60.589.051,KF3 PLUS,1,SAINT-MAXIMIN,60740,1,1
60.589.093,METRO CASH & CARRY FRANCE / METRO FRANCE,2,SAINT-MAXIMIN,60740,1,2
60.620.001,LES SALAISONS DU VAL DU SILLET,1,SILLY-TILLARD,60430,1,1
60.670.001,LE COMPTOIR DU FRAIS,1,VERNEUIL-EN-HALATTE,60550,1,1
60.687.001,BOUCHERIE DE LA PRAIRIE,1,VILLERS-SUR-AUCHY,60650,1,1
61.001.001,SELVI,1,ALENCON,61000,1,2
61.001.115,CTRE MULTIPROFESS FORMATION APPRENTIS,1,ALENCON,61000,1,1
61.006.201,NEWCOLD ARGENTAN,1,ARGENTAN,61200,1,1
61.077.010,F.P NATURAL INGREDIENTS,1,CERISE,61000,1,1
61.077.012,COMTE DE BELLOU,1,CERISE,61000,1,2
61.079.021,EARL DE LA PERCHERIE,1,CETON,61260,1,1
61.079.023,LES DECOUPES DU PERCHE,1,CETON,61260,1,1
61.096.001,FLECHARD SAS LAITERIE DU PONT MORIN,1,RIVES D'ANDAINE,61140,1,1
61.096.018,S N V,1,RIVES D'ANDAINE,61140,1,3
61.096.020,S N V,1,RIVES D'ANDAINE,61140,1,4
61.138.001,SOCOPA VIANDES,1,CROISILLES,61230,1,2
61.143.016,HAVARD,1,DAMIGNY,61250,1,1
61.143.017,SARL GALIO,1,DAMIGNY,61250,1,1
61.169.002,CHARAL,1,FLERS,61100,1,5
61.181.001,LES ELEVEURS DE LA CHARENTONNE,1,GACE,61230,2,4
61.181.004,GACE VOLAILLES,1,GACE,61230,1,2
61.214.001,TROIS D - LA HALLE O DELICES,1,L'AIGLE,61300,1,1
61.241.004,GAEC DE LA PELLERIE,1,LA MADELEINE-BOUVET,61110,1,2
61.278.009,SARL GINE TRANOR,1,MESSEI,61440,1,1
61.300.007,BOUCHERIE LORIN,1,MOUTIERS-AU-PERCHE,61110,1,3
61.388.001,SARL LA GILETTERIE,1,SAINT-FULGENT-DES-ORMES,61130,1,3
61.394.001,GAUTHIER FILS,1,SAINT-GERMAIN-DE-LA-COUDRE,61130,1,1
61.418.007,CHAILLOU MICHEL / L'ATELIER DECOUPE LE CLOS DES CHAMPS,2,SAINT-MARD-DE-RENO,61400,2,3
61.454.001,LA POTINIERE,1,SAINTE-SCOLASSE-SUR-SARTHE,61170,1,1
61.484.001,MARCODINI JULES - LES TERRINES DE L'EMPEREUR,1,VAL-AU-PERCHE,61260,1,1
62.014.001,BONCOLAC TRAITEUR / TERRE DES LYS,2,AIRE SUR LA LYS,62120,1,3
62.014.006,DERYA FRANCE,1,AIRE-SUR-LA-LYS,62120,1,1
62.019.003,ETS OUTREBON ET FILS,1,AIX-NOULETTE,62160,1,2
62.028.001,BEUGIN PASCAL,1,AMES,62190,1,1
62.040.001,TRANSGOURMET OPERATIONS - TRANSGOURMET,1,ARQUES,62510,1,1
62.040.007,TRANSGOURMET OPERATIONS - TRANSGOURMET CASH AND CARRY ARQUES,1,ARQUES,62510,1,1
62.041.017,CFA ARRAS,1,ARRAS,62000,1,1
62.043.002,POLLET VIANDES,1,LES ATTAQUES,62730,1,2
62.043.030,LECONTE DAVID,1,LES ATTAQUES,62730,1,1
62.053.099,LES VIANDES DU CHATEAUNEUF,1,AUDINCTHUN,62560,1,3
62.073.001,QUALI VIANDES NORD,1,BAILLEUL-SIR-BERTHOULT,62580,1,2
62.073.003,KLOOSTERBOER ARRAS S.A.S.U.,1,BAILLEUL-SIR-BERTHOULT,62580,1,1
62.086.001,ETABLISSEMENTS MALVOISIN,1,BAVINCOURT,62158,1,4
62.087.001,LA SALAISON ARTISANALE NORENI,1,BAYENGHEM-LES-EPERLECQUES,62910,1,1
62.099.001,CLAIRVOIE,1,BEAURAINS,62217,1,1
62.099.002,JANNOT VOLAILLES,1,BEAURAINS,62217,1,1
62.119.013,COMPAGNIE GENERALE DE FROID,1,BETHUNE,62400,1,1
62.145.001,BEGUE PHILIPPE,1,BOIRY-NOTRE-DAME,62156,1,1
62.145.002,NB DISTRIBUTION,1,BOIRY-NOTRE-DAME,62156,1,1
62.158.001,SARL SALAISONS DE LA CANCHE,1,BOUBERS-SUR-CANCHE,62270,1,1
62.160.061,A.16 FROID,1,BOULOGNE-SUR-MER,62200,1,1
62.160.078,COPROMER TRANSPORTS,1,BOULOGNE-SUR-MER,62200,1,1
62.160.106,ACCARY,1,BOULOGNE-SUR-MER,62200,1,1
62.160.108,ETABLISSEMENTS BOURGAIN ET FILS,1,BOULOGNE-SUR-MER,62200,1,1
62.160.109,SALAISON CORRUE,1,BOULOGNE-SUR-MER,62200,1,1
62.160.113,DELABLI,1,BOULOGNE-SUR-MER,62200,1,1
62.160.118,STEF TRANSPORT LEZIGNAN CORBIERES,1,BOULOGNE-SUR-MER,62200,1,1
62.160.124,STEF TRANSPORT BOULOGNE,1,BOULOGNE-SUR-MER,62200,1,1
62.160.130,GELOSTOCK,1,BOULOGNE-SUR-MER,62200,1,1
62.160.506,NORFRIGO,1,BOULOGNE-SUR-MER,62200,1,1
62.160.511,STEF TRANSPORT BOULOGNE,1,BOULOGNE-SUR-MER,62200,1,1
62.160.513,LE BELIER,1,BOULOGNE-SUR-MER,62200,1,1
62.160.521,EMILE FOURNIER ET FILS,1,CALAIS,62100,1,1
62.160.563,JOHN DRIEGE FRANCE,1,BOULOGNE-SUR-MER,62200,1,1
62.160.585,SEAFOOD LINK BOULOGNE LOGISTIC & TRANSPORT,1,BOULOGNE-SUR-MER,62200,1,1
62.160.703,ETABLISSEMENTS JC DAVID,1,BOULOGNE-SUR-MER,62200,1,1
62.178.620,REGIONALE DE RESTAURATION,1,BRUAY-LA-BUISSIERE,62700,1,1
62.186.003,RELAIS FRIGORIFIQUE A21,1,BULLY-LES-MINES,62160,1,1
62.193.001,CHARCUTERIE DES 2 CAPS,1,CALAIS,62100,1,1
62.193.012,CFA CALAIS,1,CALAIS,62100,1,1
62.193.024,SOCIETE GHESQUIERS J.P.G.,1,CALAIS,62100,1,1
62.193.100,EMILE FOURNIER ET FILS,1,CALAIS,62100,1,1
62.193.205,METRO FRANCE,1,CALAIS,62100,1,1
62.194.002,VASSEUR,1,CALONNE-RICOUART,62470,1,1
62.207.002,WOLNIAK,1,CAMPIGNEULLES-LES-PETITES,62170,1,1
62.215.003,PEP,1,CARVIN,62220,1,1
62.215.004,LE BELIER,1,CARVIN,62220,1,1
62.215.009,STEF TRANSPORT LILLE,1,CARVIN,62220,1,1
62.215.327,ETS CAMBIE,1,CARVIN,62220,1,2
62.239.001,CGF CHARCUTERIE,1,COQUELLES,62231,1,1
62.244.004,GROUPE HUCHIN SARL,1,COULOGNE,62137,1,1
62.257.002,ETABLISSEMENTS J. M. MACQUET SA,1,CREQUY,62310,1,2
62.331.002,J.B. VIANDE / PORKETTO BY JB VIANDE - PORKETTO,2,FEUCHY,62223,1,3
62.331.100,SA SOUP'IDEALE,1,FEUCHY,62223,1,1
62.338.804,HERRENG TRAITEUR,1,FLEURBAIX,62840,1,1
62.364.001,ABATTOIR,1,FRUGES,62310,1,1
62.364.005,ETABLISSEMENTS J. M. MACQUET SA,1,FRUGES,62310,1,3
62.364.006,SAS DES VIANDES AUDOMAROISES,1,FRUGES,62310,1,3
62.382.001,LEBEL VIANDES SERVICE,1,GOUY-SAINT-ANDRE,62870,1,5
62.412.001,OPALE VIANDES,1,HARDINGHEN,62132,1,3
62.413.002,KLOOSTERBOER HARNES,1,HARNES,62440,1,1
62.427.003,MOY PARK FRANCE SAS,1,HENIN-BEAUMONT,62110,1,3
62.427.202,METRO CASH & CARRY FRANCE / METRO FRANCE,2,HENIN-BEAUMONT,62110,1,2
62.498.102,ETABLISSEMENTS R. DUMONT ET COMPAGNIE,1,LENS,62300,1,1
62.506.001,GROUPEMENT PRODUCTEURS VOLAILLES LICQU / GROUPEMENT PRODUCTEURS VOLAILLES LICQUES,2,LICQUES,62850,1,4
62.506.002,LICQUES VOLAILLES - SECRETS VOLAILLES-SECRETS VILLAGE,1,LICQUES,62850,1,1
62.510.016,FRIGO TRANSPORTS 62,1,LIEVIN,62800,1,1
62.510.102,BRIOIS,1,LIEVIN,62800,1,1
62.516.001,LE LAPIN D'ARTOIS,1,LILLERS,62190,1,1
62.528.002,RYAL DISTRIBUTION,1,LOOS-EN-GOHELLE,62750,1,1
62.530.010,CUISINE EN POT'J - TERRINES DE NORD DE FRANCE,1,LOTTINGHEN,62240,1,1
62.560.002,MOY PARK FRANCE SAS,1,MARQUISE,62250,1,1
62.582.008,CHARCUTERIE ARTISANALE,1,MONCHY-LE-PREUX,62118,1,2
62.587.002,THIRIEZ AGRO,1,MONTIGNY-EN-GOHELLE,62640,1,1
62.587.003,FRIGONOR LOGISTIQUE,1,MONTIGNY-EN-GOHELLE,62640,1,1
62.587.004,PERSYN,1,MONTIGNY-EN-GOHELLE,62640,1,1
62.587.005,FLUNCH TRAITEUR,1,MONTIGNY-EN-GOHELLE,62640,1,1
62.607.001,MB DECOUPE,1,NEUVILLE-AU-CORNET,62130,1,4
62.617.001,ELIVIA,1,NOEUX-LES-MINES,62290,1,2
62.617.004,POMONA EPISAVEURS,1,LABOURSE,62113,1,1
62.617.005,ETS J.M LECLERCQ,1,NOEUX-LES-MINES,62290,1,2
62.643.008,ETABLISSEMENTS TAILLANDIER,1,OUTREAU,62230,1,2
62.643.100,IGLOO DU NORD,1,OUTREAU,62230,1,1
62.667.001,SDPN,1,LE PORTEL,62480,1,1
62.667.100,NORFRIGO,1,BOULOGNE-SUR-MER,62200,1,1
62.667.112,VALOFISH,1,LE PORTEL,62480,1,1
62.667.113,ETABLISSEMENTS REYNAUD,1,LE PORTEL,62480,1,1
62.667.117,SUEMPOL FRANCE - MARCEL BAEY,1,LE PORTEL,62480,1,1
62.667.122,EUROFREEZE,1,LE PORTEL,62480,1,1
62.673.001,SOC ARTESIENNE FRIGORIFIQUE A26,1,QUEANT,62860,1,1
62.678.001,SOCIETE EDI VIANDES,1,QUESQUES,62240,1,2
62.724.002,AGRONA - AGRONA JIBEL,1,ROUVROY,62320,1,1
62.727.002,VASSEUR,1,RUITZ,62620,1,2
62.750.003,ETS PRUVOST LEROY,1,SAINT-HILAIRE-COTTES,62120,1,2
62.753.002,ROSELLO ET FILS,1,SAINT-LAURENT-BLANGY,62223,1,1
62.753.003,STEF LOGISTIQUE NORD - STEF,1,SAINT-LAURENT-BLANGY,62223,1,1
62.753.004,VANDENBULCKE,1,SAINT-LAURENT-BLANGY,62223,1,1
62.757.004,ETS MESMACQUE,1,SAINT-MARTIN-LEZ-TATINGHEM,62500,1,1
62.758.002,LE PANIER DU LITTORAL,1,SAINT-MARTIN-BOULOGNE,62280,1,1
62.758.006,PROLAIDIS,1,SAINT-MARTIN-BOULOGNE,62280,1,1
62.758.010,VINAPROCASH - PROMOCASH AVEC VOUS,1,SAINT-MARTIN-BOULOGNE,62280,1,1
62.758.033,METRO FRANCE,1,SAINT-MARTIN-BOULOGNE,62280,1,1
62.765.016,BOUCHERIE FAGOO,1,SAINT-OMER,62500,1,2
62.767.001,GROUPE BIGARD,1,SAINT-POL-SUR-TERNOISE,62130,1,3
62.767.005,HERTA / HERTA SAS,2,SAINT-POL-SUR-TERNOISE,62130,1,2
62.767.006,CUVILLIER HENRI VIANDES,1,SAINT-POL-SUR-TERNOISE,62130,1,4
62.807.002,LA LIANE CHARCUTERIE DU TERROIR,1,SAINT-MARTIN-LEZ-TATINGHEM,62500,1,1
62.817.002,TRANSPORTS ET AFFRETEMENTS DU TREGOR,1,TILLOY-LES-MOFFLAINES,62217,1,1
62.817.004,VANDEVILLE MICHEL,1,TILLOY-LES-MOFFLAINES,62217,1,5
62.817.006,FM FRANCE,1,TILLOY-LES-MOFFLAINES,62217,1,1
62.817.007,ASS DEV RECH APPLIQ IND AGRO ALIM NORD,1,TILLOY-LES-MOFFLAINES,62217,1,1
62.820.001,VANDEVILLE PERE ET FILS,1,TINCQUES,62127,1,3
62.837.001,SOCLA,1,VAUDRINGHEM,62380,1,2
62.842.001,LOCAGEL,1,VENDIN-LE-VIEIL,62880,1,1
62.842.002,PCB-B,1,VENDIN-LE-VIEIL,62880,1,2
62.842.005,PCB,1,VENDIN-LE-VIEIL,62880,1,2
62.842.100,ETABLISSEMENTS SIMON-DUTRIAUX,1,VENDIN-LE-VIEIL,62880,1,1
62.865.007,FOODIZ CUISINE,1,VITRY-EN-ARTOIS,62490,1,1
62.873.001,COOKETTO GROUP - PORKETTO,1,WANCOURT,62128,1,1
62.894.100,NORFRIGO,1,WIMILLE,62126,1,1
62.894.101,CONEGAN,1,WIMILLE,62126,1,2
62.894.104,SA SEAH INTERNATIONAL,1,WIMILLE,62126,1,1
62.896.001,LA P TIT BASSE COUR,1,WIRWIGNES,62240,1,4
62.896.002,CUMA DU PALERON,1,WIRWIGNES,62240,1,1
62.906.004,EARL NOTRE DAME,1,ZUTKERQUE,62370,1,1
62.907.002,GOURMETS DE L ARTOIS,1,LIBERCOURT,62820,1,1
63.003.002,SOC EXPLOITATION ABATTOIR MUNICIPAL,1,AMBERT,63600,1,2
63.014.009,ETS VAISSAIRE PAPON - SAINT NECTAIRE FERMIER VAISSAIRE PAPON L ARVERNE,1,AUBIERE,63170,1,1
63.014.014,BRENDANI,1,AUBIERE,63170,1,1
63.019.003,FRANCE FRAIS AUVERGNE,1,AULNAT,63510,1,1
63.019.006,STEF LOGISTIQUE MIRAMAS,1,AULNAT,63510,1,1
63.028.001,SARL ETS BERTRAND / SAVEURS DE L'ARTENSE - BOUCHERIE BERTRAND,2,BAGNOLS,63810,2,2
63.038.003,SALAISONS DU SANCY,1,BESSE-ET-SAINT-ANASTAISE,63610,1,1
63.038.035,LES TERRES D'AUVERGNE,1,BESSE-ET-SAINT-ANASTAISE,63610,1,1
63.040.028,TRAITEUR PLASSE,1,BILLOM,63160,1,1
63.063.004,STEF TRANSPORT CLERMONT-FERRAND - STEF,1,CEBAZAT,63118,1,1
63.063.203,SYSCO FRANCE SAS - BRAKE FRANCE SERVICE,1,CEBAZAT,63118,1,1
63.089.001,PRODUITS GASTRONOMIQUES DE LIMAGNE,1,CHAPPES,63720,1,3
63.113.006,TRANSPORTS RAMBEAU,1,CLERMONT-FERRAND,63100,1,1
63.113.007,SOCIETE CARTRY ET COMPAGNIE,1,CLERMONT-FERRAND,63100,1,1
63.113.074,PLATEFORME DE SERVICE LOGISTIQUE,1,CLERMONT-FERRAND,63100,1,1
63.113.081,SOCIETE CARTRY ET COMPAGNIE,1,CLERMONT-FERRAND,63100,1,1
63.113.093,EURL FROMAGERIE NIVESSE,1,CLERMONT-FERRAND,63000,1,1
63.113.546,ASS DEVELOPP INSTITUT VIANDE,1,CLERMONT-FERRAND,63100,1,2
63.113.642,ASS FORMAT PROFESS PERMANENTE,1,CLERMONT-FERRAND,63100,1,1
63.113.731,LIMOUJOUX AUVERGNE VIANDES ET SALAISONS / LIMOUJOUX AUVERGNE VIANDES SALAISONS,2,CLERMONT-FERRAND,63100,1,3
63.113.733,DISTRIPORC SARL,1,CLERMONT-FERRAND,63100,1,2
63.113.735,SA GLACIERE ENTREPOT FRIGORIFIQUE AUVERG,1,CLERMONT-FERRAND,63100,1,1
63.113.737,METRO FRANCE,1,CLERMONT-FERRAND,63100,1,1
63.113.738,RG CASH - PROMOCASH,1,CLERMONT-FERRAND,63100,1,1
63.116.001,ANDRE VOLAILLES,1,COMBRONDE,63460,1,3
63.116.002,AUVERGNE BIO DISTRIBUTION,1,COMBRONDE,63460,1,1
63.124.109,MONTROGNON TRAITEUR,1,COURNON D'AUVERGNE,63800,1,1
63.124.118,AUCHAN SUPERMARCHE - SIMPLY MARKET,1,COURNON-D'AUVERGNE,63800,1,1
63.124.119,SOCIETE FROMAGERE DU BURON,1,COURNON-D'AUVERGNE,63800,1,1
63.124.134,LE POISSON LIVREUR,1,COURNON-D'AUVERGNE,63800,1,1
63.135.001,SARL COTE A COTE,1,DAVAYAT,63200,2,2
63.148.010,ETABLISSEMENTS MORICEAU,1,ENNEZAT,63720,1,1
63.161.002,SALAISONS BERNARD,1,LA FORIE,63600,1,1
63.164.008,SA GLACIERE ENTREPOT FRIGORIFIQUE AUVERG,1,GERZAT,63360,1,1
63.164.010,POMONA,1,GERZAT,63360,1,1
63.165.009,VIANDES DES COMBRAILLES,1,GIAT,63620,1,2
63.177.001,STE ELEVAGE ET DISTRIBUTION,1,ISSERTEAUX,63270,1,2
63.178.001,SOC DES ABATTOIRS D'ISSOIRE,1,ISSOIRE,63500,1,3
63.178.021,FROMAGERIE LE MONTCINEYRE,1,ISSOIRE,63500,1,1
63.193.001,POMONA - TERREAZUR,1,LEMPDES,63370,1,1
63.193.002,ENTREPOTS FRIGORIFIQUES DES VOLCANS E.F.V.,1,LEMPDES,63370,1,1
63.195.004,LIMOUJOUX AUVERGNE VIANDES ET SALAISONS,1,LEZOUX,63190,1,1
63.219.001,GUY JOSIANE,1,MAZAYE,63230,1,1
63.231.001,IMMOBILIERE FOURNET / MAISON FOURNET FAYARD - LE BRAVE AUVERGNAT ET LOU FOREZOU,2,LA MONNERIE-LE-MONTEL,63650,2,2
63.260.003,RELAVE CATHERINE,1,OLMET,63880,1,1
63.274.015,COMPAGNIE D AFFINAGE DES ARVERNES,1,PERPEZAT,63210,1,1
63.276.002,SALAISONS TL,1,PESCHADOIRES,63920,1,1
63.286.001,RABOISSON FAMILY - RABOISSON PHILIPPE,1,POUZOL,63440,1,1
63.300.030,AUVERGNE VIANDE S A - CLERMONT VIANDES / CLERMONT VIANDES,2,RIOM,63200,1,2
63.300.031,BELL FRANCE - BELL FRANCE RIOM,1,RIOM,63200,1,1
63.301.001,L'ARTISANALE DE RIS,1,RIS,63290,1,1
63.322.001,CHEZ EPICURE,1,SAINT-BEAUZIRE,63360,1,1
63.345.001,ASS UCCRZV DE THEIX,1,SAINT-GENES-CHAMPANELLE,63122,1,1
63.349.001,LA FERME DES LOZAMIES,1,SAINT-GEORGES-DE-MONS,63780,1,1
63.370.001,SOCIETE LAITIERE DE LAQUEUILLE,1,SAINT-JULIEN-PUY-LAVEZE,63820,1,1
63.407.001,ROUDAIRE PATRICK,1,SAULZET-LE-FROID,63970,1,1
63.417.001,PAUL DISCHAMP,1,SAYAT,63530,1,1
63.417.002,CIE FSE DES ETPS FRIGORIFIQUES,1,SAYAT,63530,1,1
63.427.001,BELL FRANCE - BELL FRANCE TEILHEDE,1,TEILHEDE,63460,1,1
63.470.001,L'ATELIER DE LA VILLA,1,VOLVIC,63530,1,2
63.470.101,PORCENTRE,1,VOLVIC,63530,1,1
64.006.001,LA BODEGA DES PYRENEES,1,ACCOUS,64490,1,1
64.010.003,HARAGUY-JAMBON DE BAYONNE,1,AICIRITS-CAMOU-SUHAST,64120,1,1
64.016.001,PIERRE OTEIZA PRODUCTION / PIERRE OTEIZA PRODUCTION - ETS PIERRRE OTEIZA,2,ALDUDES,64430,1,2
64.016.002,SECHOIR COLLECTIF DES ALDUDES,1,ALDUDES,64430,1,1
64.016.004,SICA BELAUN / SOCIETE COOPERATIVE AGRICOLE BELAUN,2,ALDUDES,64430,1,3
64.022.001,EARL MOULINAOU,1,ANDREIN,64390,1,2
64.024.003,HIRUAK,1,ANGLET,64600,1,3
64.024.005,ARCADIE SUD OUEST / ARCADIE VIANDES,2,ANGLET,64600,2,4
64.024.006,SOCIETE BAYONNAISE DES VIANDES,1,ANGLET,64600,1,1
64.024.007,ADOUR FRIGO,1,ANGLET,64600,1,1
64.024.013,FRANCE ASIA,1,ANGLET,64600,1,1
64.024.016,ETABLISSEMENTS FRIGERAL,1,ANGLET,64600,1,1
64.024.017,METRO CASH & CARRY FRANCE / METRO FRANCE,2,ANGLET,64600,1,2
64.024.018,GENEDIS - PROMOCASH,1,ANGLET,64600,1,1
64.024.020,SARL LE HELDER DISTRIBUTION,1,ANGLET,64600,1,1
64.024.023,COOPERATIVE ARTISANALE BASQUE DU JAMBON DE BAYONNE,1,ANGLET,64600,1,1
64.026.001,CUMA XUHITO,1,ASCARAT,64220,2,3
64.039.001,EARL PUYADE / PUYADE,2,AREN,64400,1,2
64.051.002,GAEC HAMEKA,1,ARRAUTE-CHARRITTE,64120,1,2
64.061.005,SOCIETE H. VIGNASSE ET G. DONNEY,1,ARTIX,64170,1,2
64.061.015,OLANO ARTIX,1,ARTIX,64170,1,1
64.062.005,A L'OSSALOISE,1,ARUDY,64260,1,1
